,edit_count,sentiment,neg_sentiment
2020-08-22,0.4666666666666667,-0.0952806537350019,0.17500000000000007
2020-08-23,0.4666666666666667,-0.0952806537350019,0.17500000000000007
2020-08-24,0.5,-0.12827749301989874,0.2083333333333334
2020-08-25,0.5333333333333333,-0.16142112463712696,0.24166666666666672
2020-08-26,0.5333333333333333,-0.16142112463712696,0.24166666666666672
2020-08-27,0.5333333333333333,-0.16142112463712696,0.24166666666666672
2020-08-28,0.5,-0.1281015142798424,0.2083333333333334
2020-08-29,0.43333333333333335,-0.12391468137502672,0.19166666666666674
2020-08-30,0.43333333333333335,-0.12391468137502672,0.19166666666666674
2020-08-31,0.43333333333333335,-0.12391468137502672,0.19166666666666674
2020-09-01,0.36666666666666664,-0.12739160011212033,0.17500000000000007
2020-09-02,0.3333333333333333,-0.09418031324942908,0.14166666666666672
2020-09-03,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-04,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-05,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-06,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-07,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-08,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-09,0.26666666666666666,-0.09325268814961117,0.12500000000000006
2020-09-10,0.3,-0.126568241417408,0.15833333333333338
2020-09-11,0.16666666666666666,-0.10798487265904747,0.1333333333333334
2020-09-12,0.13333333333333333,-0.07467176119486492,0.10000000000000006
2020-09-13,0.13333333333333333,-0.07467176119486492,0.10000000000000006
2020-09-14,0.13333333333333333,-0.07467176119486492,0.10000000000000006
2020-09-15,0.16666666666666666,-0.04191876649856569,0.10000000000000006
2020-09-16,0.16666666666666666,-0.04191876649856569,0.10000000000000006
2020-09-17,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-18,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-19,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-20,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-21,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-22,0.13333333333333333,-0.06670302947362265,0.10000000000000006
2020-09-23,0.1,-0.0337061901887258,0.06666666666666672
2020-09-24,0.06666666666666667,-0.0005625585714976141,0.033333333333333395
2020-09-25,0.06666666666666667,-0.0005625585714976141,0.033333333333333395
2020-09-26,0.1,-0.033655758698781346,0.06666666666666672
2020-09-27,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-09-28,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-09-29,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-09-30,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-01,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-02,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-03,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-04,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-05,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-06,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-07,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-08,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-09,0.13333333333333333,-0.055342362324396786,0.10000000000000006
2020-10-10,0.1,-0.02202680905659995,0.06666666666666672
2020-10-11,0.1,-0.02202680905659995,0.06666666666666672
2020-10-12,0.1,-0.02202680905659995,0.06666666666666672
2020-10-13,0.13333333333333333,-0.05532941818237306,0.10000000000000006
2020-10-14,0.16666666666666666,-0.08864869475364687,0.1333333333333334
2020-10-15,0.13333333333333333,-0.1214016894499461,0.1333333333333334
2020-10-16,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-17,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-18,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-19,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-20,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-21,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-22,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-23,0.23333333333333334,-0.13333638111750284,0.1555555555555556
2020-10-24,0.26666666666666666,-0.16662232478459676,0.18888888888888897
2020-10-25,0.26666666666666666,-0.16662232478459676,0.18888888888888897
2020-10-26,0.23333333333333334,-0.13352912465731304,0.1555555555555556
2020-10-27,0.2,-0.1118425210316976,0.12222222222222227
2020-10-28,0.2,-0.1118425210316976,0.12222222222222227
2020-10-29,0.2,-0.1118425210316976,0.12222222222222227
2020-10-30,0.2,-0.1118425210316976,0.12222222222222227
2020-10-31,0.23333333333333334,-0.0807084600130717,0.12222222222222227
2020-11-01,0.23333333333333334,-0.0807084600130717,0.12222222222222227
2020-11-02,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-03,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-04,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-05,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-06,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-07,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-08,0.26666666666666666,-0.11389827728271486,0.15555555555555559
2020-11-09,0.3,-0.08066758712132774,0.15555555555555559
2020-11-10,0.43333333333333335,-0.08051581432422003,0.17222222222222225
2020-11-11,0.4666666666666667,-0.11294060399134956,0.2055555555555556
2020-11-12,0.43333333333333335,-0.07963799486557645,0.17222222222222225
2020-11-13,0.4,-0.04631871829430264,0.13888888888888892
2020-11-14,0.4666666666666667,-0.07931578904390336,0.17222222222222225
2020-11-15,0.36666666666666664,-0.06738109737634661,0.15000000000000005
2020-11-16,0.4,-0.10006004919608436,0.1833333333333334
2020-11-17,0.5333333333333333,-0.13173403789599739,0.21666666666666673
2020-11-18,0.5666666666666667,-0.16505520393451054,0.25000000000000006
2020-11-19,0.5666666666666667,-0.16505520393451054,0.25000000000000006
2020-11-20,0.5666666666666667,-0.16505520393451054,0.25000000000000006
2020-11-21,0.5666666666666667,-0.16505520393451054,0.25000000000000006
2020-11-22,0.5666666666666667,-0.16505520393451054,0.25000000000000006
2020-11-23,0.5333333333333333,-0.13176926026741664,0.21666666666666673
2020-11-24,0.5333333333333333,-0.13176926026741664,0.21666666666666673
2020-11-25,0.7,-0.1257174548506737,0.23000000000000004
2020-11-26,0.7,-0.1257174548506737,0.23000000000000004
2020-11-27,0.7333333333333333,-0.09535212089618049,0.23000000000000004
2020-11-28,0.7333333333333333,-0.09535212089618049,0.23000000000000004
2020-11-29,0.7666666666666667,-0.12866716553767524,0.26333333333333336
2020-11-30,0.8333333333333334,-0.17084591226445306,0.2855555555555556
2020-12-01,0.9333333333333333,-0.18274134102794862,0.3077777777777778
2020-12-02,0.9,-0.14955152375830547,0.2744444444444445
2020-12-03,0.9333333333333333,-0.1815169841382239,0.3077777777777778
2020-12-04,0.9333333333333333,-0.1815169841382239,0.3077777777777778
2020-12-05,0.9333333333333333,-0.1815169841382239,0.3077777777777778
2020-12-06,0.9666666666666667,-0.14896540943119263,0.3077777777777778
2020-12-07,0.9666666666666667,-0.14896540943119263,0.3077777777777778
2020-12-08,1.3,-0.14954135063621735,0.3244444444444445
2020-12-09,1.3666666666666667,-0.1940423678358396,0.3466666666666667
2020-12-10,1.2333333333333334,-0.19419414063294732,0.33
2020-12-11,1.2,-0.1617693509658178,0.2966666666666667
2020-12-12,1.2,-0.1617693509658178,0.2966666666666667
2020-12-13,1.2,-0.1617693509658178,0.2966666666666667
2020-12-14,1.2,-0.15937030275662742,0.29666666666666675
2020-12-15,1.2,-0.15937030275662742,0.29666666666666675
2020-12-16,1.1666666666666667,-0.12669135093688966,0.26333333333333336
2020-12-17,1.0333333333333334,-0.09501736223697663,0.23000000000000004
2020-12-18,1.0,-0.06169619619846345,0.1966666666666667
2020-12-19,1.0333333333333334,-0.09494322399298351,0.23000000000000004
2020-12-20,1.1333333333333333,-0.10565800196594663,0.2522222222222223
2020-12-21,1.1333333333333333,-0.10565800196594663,0.2522222222222223
2020-12-22,1.1666666666666667,-0.13276036904917823,0.2855555555555556
2020-12-23,1.1666666666666667,-0.13276036904917823,0.2855555555555556
2020-12-24,1.2,-0.16607964562045205,0.31888888888888894
2020-12-25,1.0333333333333334,-0.17213145103719502,0.3055555555555556
2020-12-26,1.0666666666666667,-0.1395375689533022,0.3055555555555556
2020-12-27,1.0666666666666667,-0.20263628568914205,0.3388888888888889
2020-12-28,1.0666666666666667,-0.20263628568914205,0.3388888888888889
2020-12-29,1.0333333333333334,-0.1693212410476473,0.3055555555555556
2020-12-30,0.9333333333333333,-0.15827655533949533,0.2833333333333334
2020-12-31,0.8333333333333334,-0.1463811265759998,0.2611111111111112
2021-01-01,0.8666666666666667,-0.179524758193228,0.2944444444444445
2021-01-02,0.8333333333333334,-0.1475592978133096,0.2611111111111112
2021-01-03,0.8333333333333334,-0.1475592978133096,0.2611111111111112
2021-01-04,0.8333333333333334,-0.1475592978133096,0.2611111111111112
2021-01-05,0.8666666666666667,-0.15023689938916102,0.2611111111111112
2021-01-06,0.8666666666666667,-0.15023689938916102,0.2611111111111112
2021-01-07,0.5333333333333333,-0.1496609581841363,0.24444444444444452
2021-01-08,0.4666666666666667,-0.1716818498240577,0.25555555555555565
2021-01-09,0.4666666666666667,-0.1716818498240577,0.25555555555555565
2021-01-10,0.4666666666666667,-0.1716818498240577,0.25555555555555565
2021-01-11,0.4666666666666667,-0.1716818498240577,0.25555555555555565
2021-01-12,0.4666666666666667,-0.1716818498240577,0.25555555555555565
2021-01-13,0.4,-0.14108382728364735,0.2222222222222223
2021-01-14,0.43333333333333335,-0.17325270043479074,0.25555555555555565
2021-01-15,0.5,-0.17431137330002258,0.27222222222222225
2021-01-16,0.5,-0.17431137330002258,0.27222222222222225
2021-01-17,0.5,-0.17431137330002258,0.27222222222222225
2021-01-18,0.5,-0.17394660280810464,0.27222222222222225
2021-01-19,0.43333333333333335,-0.19655436178048455,0.2833333333333334
2021-01-20,0.43333333333333335,-0.19655436178048455,0.2833333333333334
2021-01-21,0.4666666666666667,-0.17118488649527233,0.2666666666666667
2021-01-22,0.4666666666666667,-0.17118488649527233,0.2666666666666667
2021-01-23,0.43333333333333335,-0.13786560992399852,0.2333333333333334
2021-01-24,0.5333333333333333,-0.14921555552217697,0.2555555555555556
2021-01-25,0.6,-0.2151328931252162,0.2888888888888889
2021-01-26,0.6666666666666666,-0.17177610960271622,0.2666666666666667
2021-01-27,0.6666666666666666,-0.17177610960271625,0.2666666666666667
2021-01-28,0.6666666666666666,-0.17177610960271625,0.2666666666666667
2021-01-29,0.7,-0.20502652492788104,0.30000000000000004
2021-01-30,0.7666666666666667,-0.23616963591840534,0.33333333333333337
2021-01-31,0.7333333333333333,-0.20302600430117715,0.30000000000000004
2021-02-01,0.7333333333333333,-0.20302600430117715,0.30000000000000004
2021-02-02,0.8333333333333334,-0.19408557779259153,0.3111111111111111
2021-02-03,0.8666666666666667,-0.22734306818909117,0.34444444444444444
2021-02-04,0.8,-0.25721704132027096,0.34444444444444444
2021-02-05,0.8333333333333334,-0.29044455654091306,0.3777777777777778
2021-02-06,0.8333333333333334,-0.29044455654091306,0.3777777777777778
2021-02-07,0.8,-0.2571533378627565,0.34444444444444444
2021-02-08,1.0,-0.2458660231696235,0.35555555555555557
2021-02-09,1.1,-0.2762230449252659,0.38888888888888895
2021-02-10,1.1333333333333333,-0.3095343106322819,0.4222222222222223
2021-02-11,1.1333333333333333,-0.3095343106322819,0.4222222222222223
2021-02-12,1.1666666666666667,-0.342735273970498,0.4555555555555556
2021-02-13,1.1333333333333333,-0.3105664008193546,0.4222222222222223
2021-02-14,1.0666666666666667,-0.3095077279541228,0.4055555555555556
2021-02-15,1.2,-0.3261517840954993,0.4305555555555556
2021-02-16,1.2,-0.3261517840954993,0.4305555555555556
2021-02-17,1.1666666666666667,-0.29326952679289714,0.39722222222222225
2021-02-18,1.1333333333333333,-0.25994698984755416,0.36388888888888893
2021-02-19,1.2333333333333334,-0.2301903232932091,0.36388888888888893
2021-02-20,1.2333333333333334,-0.22127701689799625,0.36388888888888893
2021-02-21,1.3666666666666667,-0.22155379404624304,0.3805555555555556
2021-02-22,1.4666666666666666,-0.2546389044986831,0.4138888888888889
2021-02-23,1.7333333333333334,-0.23958992426744619,0.4068181818181819
2021-02-24,1.7,-0.23577664194986075,0.4068181818181819
2021-02-25,1.6,-0.24640004269101404,0.3957070707070708
2021-02-26,1.6,-0.24640004269101404,0.3957070707070708
2021-02-27,1.6,-0.24640004269101404,0.3957070707070708
2021-02-28,1.5666666666666667,-0.21314962736584922,0.3623737373737374
2021-03-01,1.5666666666666667,-0.18243778578259728,0.34570707070707074
2021-03-02,1.6333333333333333,-0.18402796816645245,0.3623737373737374
2021-03-03,1.6333333333333333,-0.18402796816645245,0.3623737373737374
2021-03-04,1.5333333333333334,-0.19296839467503807,0.35126262626262633
2021-03-05,1.5,-0.15971090427853843,0.317929292929293
2021-03-06,1.5666666666666667,-0.15986749561447086,0.33459595959595967
2021-03-07,1.5333333333333334,-0.1266399803938288,0.30126262626262634
2021-03-08,1.5333333333333334,-0.1266399803938288,0.30126262626262634
2021-03-09,1.5666666666666667,-0.1598779780846654,0.33459595959595967
2021-03-10,1.3666666666666667,-0.1711652927777984,0.32348484848484854
2021-03-11,1.2666666666666666,-0.14080827102215604,0.2901515151515152
2021-03-12,1.2666666666666666,-0.14062980676841258,0.2901515151515152
2021-03-13,1.3,-0.1703520602499596,0.32348484848484854
2021-03-14,1.3,-0.17045085494867482,0.32348484848484854
2021-03-15,1.3,-0.17045085494867482,0.32348484848484854
2021-03-16,1.3666666666666667,-0.20330872997792085,0.35681818181818187
2021-03-17,1.2333333333333334,-0.18666467383654434,0.3318181818181819
2021-03-18,1.2666666666666666,-0.21914237454684096,0.3651515151515152
2021-03-19,1.2666666666666666,-0.21914237454684096,0.3651515151515152
2021-03-20,1.2666666666666666,-0.21914237454684096,0.3651515151515152
2021-03-21,1.2333333333333334,-0.2541610821931049,0.3818181818181819
2021-03-22,1.2333333333333334,-0.265411102260002,0.3818181818181819
2021-03-23,1.1333333333333333,-0.2984382991838937,0.39848484848484855
2021-03-24,1.0333333333333334,-0.26535318873145364,0.3651515151515152
2021-03-25,0.7,-0.24693652987480164,0.35000000000000003
2021-03-26,0.6333333333333333,-0.21742635667324067,0.3166666666666667
2021-03-27,0.6333333333333333,-0.21742635667324067,0.3166666666666667
2021-03-28,0.9,-0.24336261823773384,0.3458333333333334
2021-03-29,0.9666666666666667,-0.24342396929860116,0.36250000000000004
2021-03-30,1.0,-0.276744694262743,0.39583333333333337
2021-03-31,1.0333333333333334,-0.28566981098718114,0.4013888888888889
2021-04-01,0.9666666666666667,-0.284079628603326,0.38472222222222224
2021-04-02,1.0,-0.31739853959944514,0.41805555555555557
2021-04-03,1.1,-0.35049440206752885,0.45138888888888895
2021-04-04,1.1,-0.35049440206752885,0.45138888888888895
2021-04-05,1.0333333333333334,-0.3503378107315964,0.4347222222222223
2021-04-06,1.0333333333333334,-0.3503378107315964,0.4347222222222223
2021-04-07,1.0333333333333334,-0.3503378107315964,0.4347222222222223
2021-04-08,1.0666666666666667,-0.35037959557440546,0.4347222222222223
2021-04-09,1.0666666666666667,-0.35037959557440546,0.4347222222222223
2021-04-10,1.1333333333333333,-0.3835336152878073,0.4680555555555556
2021-04-11,1.1,-0.35040081383453475,0.4347222222222223
2021-04-12,1.1333333333333333,-0.35398172578877873,0.4347222222222223
2021-04-13,1.2,-0.32846739201082126,0.4236111111111111
2021-04-14,1.2333333333333334,-0.36113572625650303,0.4569444444444445
2021-04-15,1.2,-0.3615462353660001,0.4569444444444445
2021-04-16,1.3,-0.394821706497007,0.4902777777777778
2021-04-17,1.2666666666666666,-0.36234400578671033,0.4569444444444445
2021-04-18,1.6333333333333333,-0.3835292982257376,0.48421717171717177
2021-04-19,1.6333333333333333,-0.3835292982257376,0.48421717171717177
2021-04-20,1.5666666666666667,-0.37826725713381865,0.46755050505050505
2021-04-21,1.5333333333333334,-0.40727871429890095,0.48421717171717177
2021-04-22,1.5333333333333334,-0.40705391736795205,0.48421717171717177
2021-04-23,1.6,-0.4070733534492026,0.5008838383838384
2021-04-24,2.433333333333333,-0.4296836079967374,0.517550505050505
2021-04-25,2.6666666666666665,-0.44491304319084374,0.5413600288600289
2021-04-26,2.6666666666666665,-0.44491304319084374,0.5413600288600289
2021-04-27,2.4,-0.4189767816263506,0.5121933621933622
2021-04-28,2.3333333333333335,-0.41891543056548325,0.4955266955266956
2021-04-29,2.4,-0.4179487538269562,0.4955266955266956
2021-04-30,2.3,-0.40859236769524565,0.4733044733044734
2021-05-01,2.3,-0.40859236769524565,0.4733044733044734
2021-05-02,2.2666666666666666,-0.3752734566991265,0.43997113997114007
2021-05-03,2.2,-0.3754818742736911,0.43997113997114007
2021-05-04,2.2,-0.3754818742736911,0.43997113997114007
2021-05-05,2.2333333333333334,-0.35054450683442107,0.43997113997114007
2021-05-06,2.2666666666666666,-0.38306690506783475,0.4733044733044734
2021-05-07,2.3,-0.41638690881577484,0.5066378066378067
2021-05-08,3.0,-0.3986496274932956,0.4979421544638936
2021-05-09,3.033333333333333,-0.42184005233295113,0.531275487797227
2021-05-10,3.066666666666667,-0.4018359033860831,0.5201643766861159
2021-05-11,3.066666666666667,-0.4018359033860831,0.5201643766861159
2021-05-12,3.0,-0.36853273795029207,0.48683104335278254
2021-05-13,2.933333333333333,-0.32814591148807626,0.46460882113056035
2021-05-14,2.966666666666667,-0.29604905465557196,0.4479421544638937
2021-05-15,2.933333333333333,-0.2627806705168289,0.41460882113056036
2021-05-16,2.8666666666666667,-0.26283113180909573,0.41460882113056036
2021-05-17,2.9,-0.23060738662197214,0.41460882113056036
2021-05-18,2.6,-0.2096736724742021,0.40400276052449974
2021-05-19,2.6333333333333333,-0.1768364862171576,0.40400276052449974
2021-05-20,2.6333333333333333,-0.1768364862171576,0.40400276052449974
2021-05-21,2.6,-0.14375542358237164,0.3706694271911664
2021-05-22,2.6333333333333333,-0.11111243919211286,0.35400276052449975
2021-05-23,2.566666666666667,-0.11109300311086236,0.3373360938578331
2021-05-24,1.7666666666666666,-0.11174722522024126,0.3373360938578331
2021-05-25,1.5333333333333334,-0.09651779002613493,0.31352657004830925
2021-05-26,1.6,-0.09747041728761463,0.3301932367149759
2021-05-27,1.6,-0.09747041728761463,0.3301932367149759
2021-05-28,1.6,-0.09747041728761463,0.3301932367149759
2021-05-29,1.5,-0.06511636906199987,0.2968599033816426
2021-05-30,1.5,-0.06511636906199987,0.2968599033816426
2021-05-31,1.5666666666666667,-0.06516539785597061,0.31352657004830925
2021-06-01,1.6,-0.09831786884201899,0.3468599033816426
2021-06-02,1.6,-0.09833761387401158,0.3468599033816426
2021-06-03,1.6,-0.09833761387401158,0.3468599033816426
2021-06-04,1.5666666666666667,-0.1232749813132816,0.3468599033816426
2021-06-05,1.5666666666666667,-0.12403764658504063,0.3468599033816426
2021-06-06,1.5333333333333334,-0.09071764283710057,0.31352657004830925
2021-06-07,0.8666666666666667,-0.06694046258926394,0.30000000000000004
2021-06-08,0.8666666666666667,-0.010906853278478006,0.2666666666666667
2021-06-09,1.1,0.0007620572381549233,0.2611111111111112
2021-06-10,1.1,0.0007620572381549233,0.2611111111111112
2021-06-11,1.2333333333333334,0.03240134014023673,0.2611111111111112
2021-06-12,1.2333333333333334,-0.03350369440184701,0.2944444444444445
2021-06-13,1.1666666666666667,-0.03293221698866952,0.27777777777777785
2021-06-14,1.2333333333333334,-0.05895835962560444,0.31111111111111117
2021-06-15,1.3333333333333333,-0.042140597667959016,0.30277777777777787
2021-06-16,1.3666666666666667,-0.07863143341408838,0.31944444444444453
2021-06-17,1.3,-0.07837985512283116,0.30277777777777787
2021-06-18,1.2666666666666666,-0.11121704137987563,0.30277777777777787
2021-06-19,1.5,-0.12917426071942803,0.32658730158730165
2021-06-20,1.5,-0.12917426071942803,0.32658730158730165
2021-06-21,1.5,-0.09570697985471245,0.309920634920635
2021-06-22,1.5,-0.09570697985471245,0.309920634920635
2021-06-23,1.4333333333333333,-0.09455819668750917,0.2932539682539683
2021-06-24,1.4333333333333333,-0.09455819668750917,0.2932539682539683
2021-06-25,1.4333333333333333,-0.09186938844502922,0.2932539682539683
2021-06-26,1.4666666666666666,-0.12514322839559075,0.32658730158730165
2021-06-27,1.4666666666666666,-0.12514322839559075,0.32658730158730165
2021-06-28,1.4666666666666666,-0.12514322839559075,0.32658730158730165
2021-06-29,1.4666666666666666,-0.12514322839559075,0.32658730158730165
2021-06-30,1.4,-0.12509419960162,0.309920634920635
2021-07-01,1.3666666666666667,-0.09194172861557162,0.27658730158730166
2021-07-02,1.3333333333333333,-0.05861770354093069,0.2432539682539683
2021-07-03,1.3333333333333333,-0.05861770354093069,0.2432539682539683
2021-07-04,1.3333333333333333,-0.05861770354093069,0.2432539682539683
2021-07-05,1.3,-0.025332640035757963,0.20992063492063498
2021-07-06,1.3666666666666667,-0.058103949252575185,0.2432539682539683
2021-07-07,1.3,-0.09724855001483647,0.2654761904761906
2021-07-08,1.2666666666666666,-0.13009173448596684,0.2654761904761906
2021-07-09,0.9666666666666667,-0.10040798222734816,0.2488095238095239
2021-07-10,1.0,-0.133665416992846,0.28214285714285725
2021-07-11,0.8666666666666667,-0.1653046998949278,0.28214285714285725
2021-07-12,0.8333333333333334,-0.13200106755608604,0.2488095238095239
2021-07-13,0.8333333333333334,-0.13200106755608604,0.2488095238095239
2021-07-14,0.8,-0.139291398085299,0.2488095238095239
2021-07-15,0.6666666666666666,-0.1227832276196707,0.2238095238095239
2021-07-16,0.6,-0.11851613706066495,0.20714285714285724
2021-07-17,0.6,-0.11851613706066495,0.20714285714285724
2021-07-18,0.6,-0.11851613706066495,0.20714285714285724
2021-07-19,0.36666666666666664,-0.1005589177211126,0.1833333333333334
2021-07-20,0.36666666666666664,-0.1005589177211126,0.1833333333333334
2021-07-21,0.3,-0.13359000583489739,0.1833333333333334
2021-07-22,0.3,-0.13359000583489739,0.1833333333333334
2021-07-23,0.36666666666666664,-0.16612068116664888,0.21666666666666673
2021-07-24,0.36666666666666664,-0.16612068116664888,0.21666666666666673
2021-07-25,0.3,-0.16785686214764917,0.20000000000000007
2021-07-26,0.26666666666666666,-0.13458302219708765,0.1666666666666667
2021-07-27,0.26666666666666666,-0.13458302219708765,0.1666666666666667
2021-07-28,0.26666666666666666,-0.13458302219708765,0.1666666666666667
2021-07-29,0.26666666666666666,-0.13458302219708765,0.1666666666666667
2021-07-30,0.26666666666666666,-0.13458302219708765,0.1666666666666667
2021-07-31,0.3,-0.10487600564956669,0.1666666666666667
2021-08-01,0.3,-0.10487600564956669,0.1666666666666667
2021-08-02,0.3,-0.10487600564956669,0.1666666666666667
2021-08-03,0.3,-0.10487600564956669,0.1666666666666667
2021-08-04,0.36666666666666664,-0.13560558656851454,0.20000000000000007
2021-08-05,0.3333333333333333,-0.13573305507500968,0.20000000000000007
2021-08-06,0.3,-0.10482313334941867,0.1666666666666667
2021-08-07,0.3,-0.10482313334941867,0.1666666666666667
2021-08-08,0.26666666666666666,-0.13302592535813654,0.1666666666666667
2021-08-09,0.3333333333333333,-0.11035374171204039,0.1555555555555556
2021-08-10,0.3333333333333333,-0.11035374171204039,0.1555555555555556
2021-08-11,0.3333333333333333,-0.11035374171204039,0.1555555555555556
2021-08-12,0.3333333333333333,-0.11035374171204039,0.1555555555555556
2021-08-13,0.3,-0.07703726854589252,0.12222222222222229
2021-08-14,0.3,-0.07703726854589252,0.12222222222222229
2021-08-15,0.3333333333333333,-0.11034311817751992,0.1555555555555556
2021-08-16,0.36666666666666664,-0.14363007313675352,0.18888888888888897
2021-08-17,0.36666666666666664,-0.14363007313675352,0.18888888888888897
2021-08-18,0.4,-0.17684376206662922,0.2222222222222223
2021-08-19,0.4666666666666667,-0.17556891606913674,0.23888888888888896
2021-08-20,0.4666666666666667,-0.17556891606913674,0.23888888888888896
2021-08-21,0.5333333333333333,-0.1761347230937746,0.25555555555555565
2021-08-22,0.4666666666666667,-0.1436040477620231,0.2222222222222223
2021-08-23,0.4666666666666667,-0.1436040477620231,0.2222222222222223
2021-08-24,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-25,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-26,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-27,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-28,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-29,0.5666666666666667,-0.17456061608261533,0.25555555555555565
2021-08-30,0.5333333333333333,-0.2042676326301363,0.25555555555555565
2021-08-31,0.5333333333333333,-0.2042676326301363,0.25555555555555565
2021-09-01,0.5333333333333333,-0.2042676326301363,0.25555555555555565
2021-09-02,0.5666666666666667,-0.23683805432584554,0.2888888888888889
2021-09-03,0.5333333333333333,-0.17342109746403167,0.25555555555555565
2021-09-04,0.5,-0.1405223197407193,0.2222222222222223
2021-09-05,0.5,-0.1405223197407193,0.2222222222222223
2021-09-06,0.5,-0.1405223197407193,0.2222222222222223
2021-09-07,0.6666666666666666,-0.12095846719212004,0.22888888888888897
2021-09-08,0.5666666666666667,-0.11037321607271831,0.20666666666666672
2021-09-09,0.5666666666666667,-0.11037321607271831,0.20666666666666672
2021-09-10,0.6333333333333333,-0.11096309542655947,0.2233333333333334
2021-09-11,0.7,-0.1434359790881475,0.2566666666666667
2021-09-12,0.8333333333333334,-0.13302070965369545,0.26500000000000007
2021-09-13,0.8666666666666667,-0.10808334221442542,0.26500000000000007
2021-09-14,0.8666666666666667,-0.04159008135398231,0.23166666666666674
2021-09-15,0.8333333333333334,-0.008303126394748702,0.1983333333333334
2021-09-16,0.8333333333333334,-0.008303126394748702,0.1983333333333334
2021-09-17,0.8,0.02491056253512699,0.16500000000000006
2021-09-18,0.7333333333333333,0.023635716537634518,0.1483333333333334
2021-09-19,0.7333333333333333,0.023635716537634518,0.1483333333333334
2021-09-20,0.6666666666666666,0.024201523562272377,0.13166666666666674
2021-09-21,0.6666666666666666,0.024201523562272377,0.13166666666666674
2021-09-22,0.8666666666666667,0.025545937120914446,0.1483333333333334
2021-09-23,0.7666666666666667,0.05650250544150669,0.11500000000000006
2021-09-24,0.7666666666666667,0.05650250544150669,0.11500000000000006
2021-09-25,0.7666666666666667,0.05650250544150669,0.11500000000000006
2021-09-26,0.7666666666666667,0.05650250544150669,0.11500000000000006
2021-09-27,0.8333333333333334,0.02361744076013563,0.1483333333333334
2021-09-28,1.0333333333333334,0.012292026446925255,0.17055555555555563
2021-09-29,1.0333333333333334,0.012292026446925255,0.17055555555555563
2021-09-30,1.2,0.027134136524465332,0.1772222222222223
2021-10-01,1.2,0.027134136524465332,0.1772222222222223
2021-10-02,1.1666666666666667,0.05970455822017456,0.14388888888888898
2021-10-03,1.1333333333333333,0.027017182277308552,0.14388888888888898
2021-10-04,1.1333333333333333,0.027017182277308552,0.14388888888888898
2021-10-05,1.1333333333333333,0.027017182277308552,0.14388888888888898
2021-10-06,1.1333333333333333,0.027017182277308552,0.14388888888888898
2021-10-07,1.0,0.040742158260610346,0.1372222222222223
2021-10-08,1.0,0.040742158260610346,0.1372222222222223
2021-10-09,1.0,0.040742158260610346,0.1372222222222223
2021-10-10,0.9333333333333333,0.04133203761445149,0.12055555555555561
2021-10-11,0.8666666666666667,0.07380492127603952,0.0872222222222223
2021-10-12,0.7333333333333333,0.06338965184158747,0.07888888888888897
